subject,scenario,bichoice,comb,priceprop,range,home_chg,work_chg,fasttime,town,highway,rzip,gender,race,state_answer,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,price,numprice,PopDensity,orphan,ev_owner,freq,priceshow
1380,192,1,32577,0.7,200,1,5,5,15,30,27526,0,White,North Carolina,Yes,2,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,2,27526,20,3,100,48,1,0,0,"$40,000 ",40000,401.2692,1,0,6,28000
1380,172,0,27544,1,300,0,1,15,5,50,27526,0,White,North Carolina,Yes,2,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,2,27526,20,3,100,48,1,0,0,"$40,000 ",40000,401.2692,1,0,6,40000
1380,224,1,5168,0.85,200,3,1,60,10,no,27526,0,White,North Carolina,Yes,2,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,2,27526,20,3,100,48,1,0,0,"$40,000 ",40000,401.2692,1,0,6,34000
1381,56,1,14873,0.85,300,20,5,30,10,70,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,25500
1381,93,1,19398,0.7,300,0,0,60,no,50,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,21000
1381,36,0,32527,1,200,10,5,5,15,30,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,30000
1381,65,1,27425,0.85,300,3,2,15,5,50,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,25500
1381,70,1,18149,0.85,300,20,0,15,5,70,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,25500
1381,49,1,3129,0.7,200,10,5,30,15,no,28147,1,White,North Carolina,Yes,5,5,2,2,1,1,3,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,1,5,3,1,28147,10,3,60,68,0,0,0,"$30,000 ",30000,314.4459,2,0,6,21000
1382,18,1,34223,0.85,100,5,10,15,10,30,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,25500
1382,79,1,7993,1,400,10,2,30,5,no,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,30000
1382,113,1,28220,0.85,200,0,0,5,5,50,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,25500
1382,86,1,13143,0.7,400,3,5,15,15,70,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,21000
1382,22,0,19679,0.85,100,10,3,30,no,50,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,25500
1382,93,0,19398,0.7,300,0,0,60,no,50,45780,1,White,Ohio,Yes,6,1,3,1,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45780,20,2,60,48,0,0,0,"$30,000 ",30000,1287.688,1,0,6,21000
1383,176,0,8782,1,100,3,0,15,5,no,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,40000
1383,150,0,33667,1,200,1,10,30,10,30,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,40000
1383,127,1,7681,1,400,3,20,30,5,no,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,40000
1383,237,1,15329,0.85,300,3,20,15,10,70,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,34000
1383,196,0,21634,1,100,3,1,60,15,50,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,40000
1383,161,0,27141,0.7,200,20,10,15,5,50,46166,0,White,Indiana,Yes,7,1,7,5,1,1,1,4,2,0,0,Attached garage,Detached garage,Driveway or carport,NA,NA,NA,1,2,1,2,46166,100,4,160,45,1,0,0,"$40,000 ",40000,66.06773,2,0,6,28000
1384,90,1,36359,0.85,100,1,1,30,5,30,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,4250
1384,100,1,26406,0.7,300,5,0,60,5,50,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,3500
1384,117,0,16285,1,400,0,2,5,10,70,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,5000
1384,67,1,144,0.7,100,2,10,60,no,no,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,3500
1384,44,1,13191,0.7,400,20,3,15,15,70,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,3500
1384,29,1,30707,0.85,100,3,10,60,15,30,40229,1,White,Kentucky,Yes,3,1,6,4,1,1,2,3,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,1,40229,10,0,40,23,1,0,1,"$5,000 ",5000,1865.605,1,0,6,4250
1386,63,1,16570,1,100,10,10,60,5,70,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,20000
1386,7,1,4457,0.85,300,20,2,5,15,no,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,17000
1386,2,1,4488,0.7,100,5,2,5,15,no,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,14000
1386,58,1,21038,0.85,400,3,1,5,no,50,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,17000
1386,119,1,27107,0.85,100,2,20,15,5,50,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,17000
1386,84,1,33261,0.7,200,0,3,60,10,30,28270,1,White,North Carolina,Yes,2,1,3,4,2,1,1,2,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,3,2,28270,35,2,150,61,1,0,0,"$20,000 ",20000,2499.3,1,0,6,14000
1387,73,1,3863,0.85,100,0,3,15,15,no,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,17000
1387,102,1,33180,0.7,100,0,5,60,10,30,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,14000
1387,110,1,8361,0.7,200,3,10,15,5,no,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,14000
1387,76,1,23538,0.7,300,10,20,60,10,50,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,14000
1387,117,1,16285,1,400,0,2,5,10,70,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,20000
1387,59,1,29806,1,100,1,2,15,no,30,34429,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,2,34429,20,1,40,32,0,0,0,"$20,000 ",20000,211.8729,1,0,6,20000
1388,25,1,6468,0.7,100,0,0,15,10,no,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,14000
1388,52,0,21514,1,100,20,2,60,15,50,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,20000
1388,110,0,8361,0.7,200,3,10,15,5,no,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,14000
1388,117,1,16285,1,400,0,2,5,10,70,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,20000
1388,65,0,27425,0.85,300,3,2,15,5,50,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,17000
1388,120,0,31250,0.85,400,20,10,30,15,30,6269,0,White,Connecticut,Yes,3,3,1,4,2,1,1,2,0,1,1,Attached garage,NA,NA,Assigned parking space,NA,NA,1,2,3,2,6269,5,0,100,21,1,0,1,"$20,000 ",20000,7700.036,2,1,6,17000
1389,94,1,22246,1,100,1,1,30,15,50,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,10000
1389,109,1,6754,1,100,5,3,5,10,no,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,10000
1389,21,1,18386,0.85,400,0,10,5,5,70,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,8500
1389,80,1,10054,1,100,2,20,30,no,70,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,10000
1389,23,1,28228,1,300,20,20,60,no,30,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,10000
1389,108,1,36306,0.7,300,10,1,30,5,30,30755,0,White,Georgia,Yes,2,1,1,2,2,1,2,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,1,2,2,30755,20,4,80,57,1,0,1,"$10,000 ",10000,269.6049,1,0,6,7000
1390,54,1,36184,1,300,1,3,30,5,30,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,10000
1390,119,0,27107,0.85,100,2,20,15,5,50,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,8500
1390,87,0,17125,1,400,0,20,30,5,70,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,10000
1390,62,1,11749,1,400,0,0,5,no,70,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,10000
1390,94,0,22246,1,100,1,1,30,15,50,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,10000
1390,49,0,3129,0.7,200,10,5,30,15,no,48442,1,White,Michigan,Yes,2,2,3,5,2,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,2,3,3,48442,35,1,110,40,0,0,1,"$10,000 ",10000,242.1113,2,0,6,7000
1391,173,1,30252,0.7,100,20,3,5,no,30,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,17500
1391,205,0,251,0.85,100,0,5,60,no,no,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,21250
1391,202,1,19159,1,200,20,2,60,no,50,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,25000
1391,132,1,33208,1,300,5,3,60,10,30,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,25000
1391,153,1,19695,0.7,400,3,3,30,no,50,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,17500
1391,134,1,11489,0.85,300,1,3,5,no,70,33573,1,White,Florida,Yes,5,5,2,2,1,4,2,1,1,1,1,Attached garage,NA,NA,NA,NA,NA,2,5,2,1,33573,25,1,20,72,0,0,0,"$25,000 ",25000,1086.687,1,1,6,21250
1392,210,1,37404,0.7,100,10,2,5,5,30,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,17500
1392,122,1,8046,0.7,300,1,2,30,5,no,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,17500
1392,238,1,25119,0.7,400,20,1,15,10,50,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,17500
1392,205,1,251,0.85,100,0,5,60,no,no,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,21250
1392,225,0,16450,1,100,1,0,5,10,70,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,25000
1392,221,0,29623,1,200,2,5,15,no,30,27407,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,5,2,1,27407,15,1,30,52,1,0,0,"$25,000 ",25000,1526.444,1,0,6,25000
1393,71,1,23000,0.85,200,1,20,5,15,50,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,25500
1393,80,1,10054,1,100,2,20,30,no,70,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,30000
1393,36,1,32527,1,200,10,5,5,15,30,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,30000
1393,15,1,16715,0.85,100,0,5,60,5,70,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,25500
1393,40,1,23296,1,300,5,2,5,15,50,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,30000
1393,13,1,7531,1,200,2,1,60,5,no,30605,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,NA,NA,Driveway or carport,NA,NA,NA,1,2,1,2,30605,20,1,0,41,1,0,0,"$30,000 ",30000,1090.766,2,1,6,30000
1394,216,1,37574,0.85,400,5,0,5,5,30,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,42500
1394,171,1,12128,0.85,200,5,2,60,15,70,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,42500
1394,163,0,2212,1,300,5,1,5,no,no,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,50000
1394,137,1,25478,0.85,400,5,5,5,10,50,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,42500
1394,232,1,21874,1,100,5,10,30,15,50,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,50000
1394,128,1,10158,0.7,300,0,10,30,no,70,34481,0,White,Florida,Yes,2,4,3,5,1,6,2,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,3,2,34481,15,1,200,33,0,0,0,"$50,000 or more",50000,264.7184,1,0,6,35000
1395,119,0,27107,0.85,100,2,20,15,5,50,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,21250
1395,33,0,17314,1,100,20,3,30,5,70,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,25000
1395,4,1,14536,1,300,20,1,60,10,70,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,25000
1395,72,1,34435,1,200,0,3,15,10,30,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,25000
1395,37,1,1160,0.85,200,1,0,30,no,no,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,21250
1395,68,1,774,0.7,300,10,5,30,no,no,28791,1,White,North Carolina,Yes,2,1,2,2,1,6,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,1,1,28791,25,2,80,58,1,0,0,"$25,000 ",25000,861.5259,1,0,6,17500
1396,131,1,29822,0.85,400,20,1,15,no,30,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,8500
1396,133,1,8140,1,300,0,1,30,5,no,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,10000
1396,186,1,37304,0.85,200,20,3,5,5,30,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,8500
1396,189,1,20446,1,100,5,1,15,no,50,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,10000
1396,232,1,21874,1,100,5,10,30,15,50,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,10000
1396,194,1,6487,1,200,10,20,5,10,no,21918,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,NA,NA,Driveway or carport,NA,NA,NA,1,1,2,1,21918,25,1,200,39,1,1,1,"$10,000 ",10000,242.5708,2,1,6,10000
1397,154,1,21977,0.85,300,2,5,30,15,50,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,17000
1397,240,0,30085,1,400,10,10,5,no,30,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,20000
1397,237,0,15329,0.85,300,3,20,15,10,70,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,17000
1397,128,1,10158,0.7,300,0,10,30,no,70,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,14000
1397,205,0,251,0.85,100,0,5,60,no,no,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,17000
1397,131,1,29822,0.85,400,20,1,15,no,30,28557,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,28557,30,1,150,32,0,0,0,"$20,000 ",20000,1016.009,1,0,6,17000
1398,8,1,15143,0.85,100,10,1,30,10,70,44143,1,Black or African American,Ohio,Yes,5,1,3,3,2,4,2,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,1,3,44143,20,1,80,34,0,0,0,"$15,000 ",15000,1741.753,1,0,6,12750
